REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWROCGNPLXX01,2032,0.0066502242
GLOBAL,PWROCGNPLXX01,2033,0.0063335469
GLOBAL,PWROCGNPLXX01,2034,0.0060319494
GLOBAL,PWROCGNPLXX01,2035,0.0057447137
GLOBAL,PWROCGNPLXX01,2036,0.0054711559
GLOBAL,PWROCGNPLXX01,2037,0.0052106247
GLOBAL,PWROCGNPLXX01,2038,0.0049624997
GLOBAL,PWROCGNPLXX01,2039,0.0047261902
GLOBAL,PWROCGNPLXX01,2040,0.0045011335
GLOBAL,PWROCGNPLXX01,2041,0.0085735876
GLOBAL,PWROCGNPLXX01,2042,0.0081653216
GLOBAL,PWROCGNPLXX01,2043,0.0077764967
GLOBAL,PWROCGNPLXX01,2044,0.0074061874
GLOBAL,PWROCGNPLXX01,2045,0.0070535118
GLOBAL,PWROCGNPLXX01,2046,0.0067176303
GLOBAL,PWROCGNPLXX01,2047,0.0063977431
GLOBAL,PWROCGNPLXX01,2048,0.0060930887
GLOBAL,PWROCGNPLXX01,2049,0.0058029416
