REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2023,23.167509
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2024,24.435232
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2025,25.702955
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2026,27.193298
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2027,28.009184
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2028,27.126788
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2029,26.244379
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2030,25.168891
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2031,24.363663
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2032,23.36547
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2033,22.367276
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2034,21.368942
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2035,20.370748
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2036,19.25684
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2037,28.009184
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2038,28.009184
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2039,28.009184
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2040,28.009184
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2041,28.009184
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2042,30.218222
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2043,32.427261
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2044,34.6363
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2045,36.845339
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2046,39.291251
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2047,41.737418
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2048,44.183331
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2049,46.629498
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2050,49.268757
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2051,52.347352
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2052,55.425946
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2053,58.504541
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2054,61.58339
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2055,64.661985
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2056,68.07475
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2057,71.48777
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2058,74.900534
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2059,78.313554
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2060,81.726319
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2061,85.471726
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2062,89.217133
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2063,92.96254
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2064,96.708202
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2065,100.45361
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2066,104.55254
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2067,108.65148
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2068,112.75041
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2069,116.8496
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2070,120.94854
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2040,0.27583174
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2041,0.27583174
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2042,0.27583174
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2043,0.27583174
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2044,0.27583174
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2045,0.27583174
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2046,0.27583174
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2047,0.27583174
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2048,0.27583174
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2049,0.27583174
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2020,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2021,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2022,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2023,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2024,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2025,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2026,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2027,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2028,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2029,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2030,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2031,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2032,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2033,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2034,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2035,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2036,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2037,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2038,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2039,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2040,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2041,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2042,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2043,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2044,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2045,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2046,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2047,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2048,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2049,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2050,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2051,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2052,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2053,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2054,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2055,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2056,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2057,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2058,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2059,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2060,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2061,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2062,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2063,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2064,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2065,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2066,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2067,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2068,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2069,14.503016
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2070,14.503016
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2020,0.011259436
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2021,0.012744801
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2022,0.014230166
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2023,0.015715531
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2024,0.017200896
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2025,0.018686261
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2026,0.020951151
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2027,0.024771192
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2028,0.024771192
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2029,0.024771192
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2030,0.024771192
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2031,0.024771192
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2032,0.024771192
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2033,0.024771192
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2034,0.024771192
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2035,0.024771192
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2036,0.024771192
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2037,0.046963917
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2038,0.049469495
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2039,0.051974758
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2040,0.055349
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2041,0.057644334
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2042,0.060374
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2043,0.063103667
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2044,0.065833333
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2045,0.068563
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2046,0.071585366
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2047,0.074608048
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2048,0.077630414
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2049,0.080653096
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2050,0.083675777
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2051,0.087479937
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2052,0.091284096
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2053,0.095088256
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2054,0.09889273
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2055,0.10269689
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2056,0.10691398
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2057,0.11113138
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2058,0.11534847
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2059,0.11956587
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2060,0.12378296
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2061,0.12841108
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2062,0.13303921
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2063,0.13766734
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2064,0.14229578
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2065,0.14692391
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2066,0.15198888
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2067,0.15705385
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2068,0.16211883
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2069,0.16718412
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2070,0.17224909
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2020,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2021,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2022,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2023,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2024,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2025,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2026,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2027,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2028,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2029,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2030,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2031,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2032,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2033,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2034,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2035,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2036,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2037,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2038,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2039,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2040,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2041,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2042,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2043,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2044,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2045,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2046,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2047,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2048,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2049,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2050,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2051,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2052,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2053,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2054,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2055,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2056,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2057,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2058,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2059,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2060,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2061,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2062,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2063,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2064,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2065,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2066,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2067,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2068,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2069,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,WOFNPLXX,2070,0.0063072
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2020,45.875486
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2021,77.651124
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2022,93.298713
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2023,108.9463
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2024,124.59389
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2025,140.24148
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2026,158.63946
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2027,178.01728
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2028,199.88575
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2029,221.75456
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2030,243.90494
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2031,268.36445
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2032,289.21372
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2033,309.99171
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2034,330.77261
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2035,351.5506
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2036,374.73726
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2037,383.04705
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2038,404.55409
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2039,426.05843
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2040,446.98317
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2041,470.70487
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2042,494.13542
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2043,517.56596
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2044,540.99651
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2045,564.42706
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2046,590.37004
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2047,616.31573
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2048,642.25872
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2049,668.20441
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2050,694.1501
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2051,726.80374
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2052,759.45738
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2053,792.11102
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2054,824.76736
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2055,857.421
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2056,893.61908
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2057,929.81985
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2058,966.01793
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2059,1002.2187
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2060,1038.4168
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2061,1078.1431
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2062,1117.8694
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2063,1157.5957
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2064,1197.3247
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2065,1237.051
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2066,1280.527
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2067,1324.0031
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2068,1367.4791
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2069,1410.9579
GLOBAL,S4D1,PWRCOANPLXX01,COANPL,2070,1454.4339
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2020,40.551897
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2021,45.901576
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2022,51.251256
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2023,56.600936
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2024,61.950615
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2025,67.300295
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2026,73.590662
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2027,79.880929
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2028,86.171197
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2029,92.461564
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2030,98.751831
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2031,105.86848
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2032,112.98423
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2033,120.09998
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2034,127.21673
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2035,134.33248
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2036,142.27311
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2037,150.21375
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2038,158.15438
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2039,166.09402
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2040,174.03465
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2041,182.68547
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2042,191.33628
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2043,199.98709
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2044,208.63791
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2045,217.28872
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2046,226.86715
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2047,236.44659
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2048,246.02502
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2049,255.60445
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2050,265.18388
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2051,277.23996
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2052,289.29604
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2053,301.35212
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2054,313.4092
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2055,325.46528
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2056,338.83
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2057,352.19572
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2058,365.56045
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2059,378.92617
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2060,392.29089
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2061,406.95827
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2062,421.62566
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2063,436.29304
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2064,450.96142
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2065,465.6288
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2066,481.68063
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2067,497.73247
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2068,513.7843
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2069,529.83713
GLOBAL,S4D1,PWRTRNNPLXX,ELCNPLXX01,2070,545.88896
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2020,28.009184
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2021,16.262413
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2022,15.562251
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2023,14.862088
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2024,14.161926
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2025,13.461764
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2026,12.401234
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2027,9.9553449
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2028,7.5574789
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2029,5.1595748
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2030,2.568617
GLOBAL,S4D1,PWRCCGNPLXX01,GASNPL,2031,0.04882442
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2020,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2021,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2022,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2023,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2024,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2025,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2026,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2027,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2028,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2029,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2030,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2031,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2032,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2033,8.2453698
GLOBAL,S4D1,PWRHYDNPLXX01,HYDNPLXX,2034,8.2453698
