REGION,TECHNOLOGY,YEAR,VALUE
R2,PWROTHNPLXX01,2045,0
R2,PWROTHNPLXX01,2046,0
R2,PWROTHNPLXX01,2047,0
R2,PWROTHNPLXX01,2048,0
R2,PWROTHNPLXX01,2049,0
R2,PWROTHNPLXX01,2050,0
R2,PWROTHNPLXX01,2051,0
R2,PWROTHNPLXX01,2052,0
R2,PWROTHNPLXX01,2053,0
R2,PWROTHNPLXX01,2054,0
R2,PWROTHNPLXX01,2055,0
R2,PWROTHNPLXX01,2056,0
R2,PWROTHNPLXX01,2057,0
R2,PWROTHNPLXX01,2058,0
R2,PWROTHNPLXX01,2059,0
R2,PWROTHNPLXX01,2060,0
R2,PWROTHNPLXX01,2061,0
R2,PWROTHNPLXX01,2062,0
R2,PWROTHNPLXX01,2063,0
R2,PWROTHNPLXX01,2064,0
R2,PWROTHNPLXX01,2065,0
R2,PWROTHNPLXX01,2066,0
R2,PWROTHNPLXX01,2067,0
R2,PWROTHNPLXX01,2068,0
R2,PWROTHNPLXX01,2069,0
R2,PWROTHNPLXX01,2070,0
