REGION,TECHNOLOGY,YEAR,VALUE
R2,PWRSPVNPLXX01,2055,0.9
R2,PWRSPVNPLXX01,2056,0.9
R2,PWRSPVNPLXX01,2057,0.9
R2,PWRSPVNPLXX01,2058,0.9
R2,PWRSPVNPLXX01,2059,0.9
R2,PWRSPVNPLXX01,2060,0.9
R2,PWRSPVNPLXX01,2061,0.9
R2,PWRSPVNPLXX01,2062,0.9
R2,PWRSPVNPLXX01,2063,0.9
R2,PWRSPVNPLXX01,2064,0.9
R2,PWRSPVNPLXX01,2065,0.9
R2,PWRSPVNPLXX01,2066,0.9
R2,PWRSPVNPLXX01,2067,0.9
R2,PWRSPVNPLXX01,2068,0.9
R2,PWRSPVNPLXX01,2069,0.9
R2,PWRSPVNPLXX01,2070,0.9
R2,PWRWONNPLXX01,2020,0.9
R2,PWRWONNPLXX01,2021,0.9
R2,PWRWONNPLXX01,2022,0.9
R2,PWRWONNPLXX01,2023,0.9
R2,PWRWONNPLXX01,2024,0.9
R2,PWRWONNPLXX01,2025,0.9
R2,PWRWONNPLXX01,2026,0.9
R2,PWRWONNPLXX01,2027,0.9
R2,PWRWONNPLXX01,2028,0.9
R2,PWRWONNPLXX01,2029,0.9
R2,PWRWONNPLXX01,2030,0.9
R2,PWRWONNPLXX01,2031,0.9
R2,PWRWONNPLXX01,2032,0.9
R2,PWRWONNPLXX01,2033,0.9
R2,PWRWONNPLXX01,2034,0.9
R2,PWRWONNPLXX01,2035,0.9
R2,PWRWONNPLXX01,2036,0.9
R2,PWRWONNPLXX01,2037,0.9
R2,PWRWONNPLXX01,2038,0.9
R2,PWRWONNPLXX01,2039,0.9
R2,PWRWONNPLXX01,2040,0.9
R2,PWRWONNPLXX01,2041,0.9
R2,PWRWONNPLXX01,2042,0.9
R2,PWRWONNPLXX01,2043,0.9
R2,PWRWONNPLXX01,2044,0.9
R2,PWRWONNPLXX01,2045,0.9
R2,PWRWONNPLXX01,2046,0.9
R2,PWRWONNPLXX01,2047,0.9
R2,PWRWONNPLXX01,2048,0.9
R2,PWRWONNPLXX01,2049,0.9
R2,PWRWONNPLXX01,2050,0.9
R2,PWRWONNPLXX01,2051,0.9
R2,PWRWONNPLXX01,2052,0.9
R2,PWRWONNPLXX01,2053,0.9
R2,PWRWONNPLXX01,2054,0.9
R2,PWRWONNPLXX01,2055,0.9
R2,PWRWONNPLXX01,2056,0.9
R2,PWRWONNPLXX01,2057,0.9
R2,PWRWONNPLXX01,2058,0.9
R2,PWRWONNPLXX01,2059,0.9
R2,PWRWONNPLXX01,2060,0.9
R2,PWRWONNPLXX01,2061,0.9
R2,PWRWONNPLXX01,2062,0.9
R2,PWRWONNPLXX01,2063,0.9
R2,PWRWONNPLXX01,2064,0.9
R2,PWRWONNPLXX01,2065,0.9
R2,PWRWONNPLXX01,2066,0.9
R2,PWRWONNPLXX01,2067,0.9
R2,PWRWONNPLXX01,2068,0.9
R2,PWRWONNPLXX01,2069,0.9
R2,PWRWONNPLXX01,2070,0.9
