REGION,TECHNOLOGY,YEAR,VALUE
R1,PWRSPVNPLXX01,2067,16
R1,PWRSPVNPLXX01,2068,16
R1,PWRSPVNPLXX01,2069,16
R1,PWRSPVNPLXX01,2070,16
R1,PWRURNNPLXX01,2020,161.25
R1,PWRURNNPLXX01,2021,161.25
R1,PWRURNNPLXX01,2022,161.25
R1,PWRURNNPLXX01,2023,161.25
R1,PWRURNNPLXX01,2024,161.25
R1,PWRURNNPLXX01,2025,161.25
R1,PWRURNNPLXX01,2026,161.25
R1,PWRURNNPLXX01,2027,161.25
R1,PWRURNNPLXX01,2028,161.25
R1,PWRURNNPLXX01,2029,161.25
R1,PWRURNNPLXX01,2030,161.25
R1,PWRURNNPLXX01,2031,161.25
R1,PWRURNNPLXX01,2032,161.25
R1,PWRURNNPLXX01,2033,161.25
R1,PWRURNNPLXX01,2034,161.25
R1,PWRURNNPLXX01,2035,161.25
R1,PWRURNNPLXX01,2036,161.25
R1,PWRURNNPLXX01,2037,161.25
R1,PWRURNNPLXX01,2038,161.25
R1,PWRURNNPLXX01,2039,161.25
R1,PWRURNNPLXX01,2040,161.25
R1,PWRURNNPLXX01,2041,161.25
R1,PWRURNNPLXX01,2042,161.25
R1,PWRURNNPLXX01,2043,161.25
R1,PWRURNNPLXX01,2044,161.25
R1,PWRURNNPLXX01,2045,161.25
R1,PWRURNNPLXX01,2046,161.25
R1,PWRURNNPLXX01,2047,161.25
R1,PWRURNNPLXX01,2048,161.25
R1,PWRURNNPLXX01,2049,161.25
R1,PWRURNNPLXX01,2050,161.25
R1,PWRURNNPLXX01,2051,161.25
R1,PWRURNNPLXX01,2052,161.25
R1,PWRURNNPLXX01,2053,161.25
R1,PWRURNNPLXX01,2054,161.25
R1,PWRURNNPLXX01,2055,161.25
R1,PWRURNNPLXX01,2056,161.25
R1,PWRURNNPLXX01,2057,161.25
R1,PWRURNNPLXX01,2058,161.25
R1,PWRURNNPLXX01,2059,161.25
R1,PWRURNNPLXX01,2060,161.25
R1,PWRURNNPLXX01,2061,161.25
R1,PWRURNNPLXX01,2062,161.25
R1,PWRURNNPLXX01,2063,161.25
R1,PWRURNNPLXX01,2064,161.25
R1,PWRURNNPLXX01,2065,161.25
R1,PWRURNNPLXX01,2066,161.25
R1,PWRURNNPLXX01,2067,161.25
R1,PWRURNNPLXX01,2068,161.25
R1,PWRURNNPLXX01,2069,161.25
R1,PWRURNNPLXX01,2070,161.25
R1,PWRWASNPLXX01,2020,252.5
R1,PWRWASNPLXX01,2021,252.5
R1,PWRWASNPLXX01,2022,252.5
R1,PWRWASNPLXX01,2023,252.5
R1,PWRWASNPLXX01,2024,252.5
R1,PWRWASNPLXX01,2025,252.5
R1,PWRWASNPLXX01,2026,252.5
R1,PWRWASNPLXX01,2027,252.5
R1,PWRWASNPLXX01,2028,252.5
R1,PWRWASNPLXX01,2029,252.5
R1,PWRWASNPLXX01,2030,252.5
R1,PWRWASNPLXX01,2031,252.25
R1,PWRWASNPLXX01,2032,252
R1,PWRWASNPLXX01,2033,251.75
R1,PWRWASNPLXX01,2034,251.5
R1,PWRWASNPLXX01,2035,251.25
R1,PWRWASNPLXX01,2036,251
R1,PWRWASNPLXX01,2037,250.75
R1,PWRWASNPLXX01,2038,250.5
R1,PWRWASNPLXX01,2039,250.25
R1,PWRWASNPLXX01,2040,250
R1,PWRWASNPLXX01,2041,250
R1,PWRWASNPLXX01,2042,250
R1,PWRWASNPLXX01,2043,250
R1,PWRWASNPLXX01,2044,250
R1,PWRWASNPLXX01,2045,250
R1,PWRWASNPLXX01,2046,250
R1,PWRWASNPLXX01,2047,250
R1,PWRWASNPLXX01,2048,250
R1,PWRWASNPLXX01,2049,250
R1,PWRWASNPLXX01,2050,250
R1,PWRWASNPLXX01,2051,250
R1,PWRWASNPLXX01,2052,250
R1,PWRWASNPLXX01,2053,250
R1,PWRWASNPLXX01,2054,250
R1,PWRWASNPLXX01,2055,250
R1,PWRWASNPLXX01,2056,250
R1,PWRWASNPLXX01,2057,250
R1,PWRWASNPLXX01,2058,250
R1,PWRWASNPLXX01,2059,250
R1,PWRWASNPLXX01,2060,250
R1,PWRWASNPLXX01,2061,250
R1,PWRWASNPLXX01,2062,250
R1,PWRWASNPLXX01,2063,250
R1,PWRWASNPLXX01,2064,250
R1,PWRWASNPLXX01,2065,250
R1,PWRWASNPLXX01,2066,250
R1,PWRWASNPLXX01,2067,250
R1,PWRWASNPLXX01,2068,250
R1,PWRWASNPLXX01,2069,250
R1,PWRWASNPLXX01,2070,250
R1,PWRWAVNPLXX01,2020,132.5
R1,PWRWAVNPLXX01,2021,132.5
R1,PWRWAVNPLXX01,2022,132.5
R1,PWRWAVNPLXX01,2023,132.5
R1,PWRWAVNPLXX01,2024,132.5
R1,PWRWAVNPLXX01,2025,132.5
R1,PWRWAVNPLXX01,2026,132.5
R1,PWRWAVNPLXX01,2027,132.5
R1,PWRWAVNPLXX01,2028,132.5
R1,PWRWAVNPLXX01,2029,132.5
R1,PWRWAVNPLXX01,2030,132.5
R1,PWRWAVNPLXX01,2031,129.25
R1,PWRWAVNPLXX01,2032,126
R1,PWRWAVNPLXX01,2033,122.75
R1,PWRWAVNPLXX01,2034,119.5
R1,PWRWAVNPLXX01,2035,116.25
R1,PWRWAVNPLXX01,2036,113
R1,PWRWAVNPLXX01,2037,109.75
R1,PWRWAVNPLXX01,2038,106.5
R1,PWRWAVNPLXX01,2039,103.25
R1,PWRWAVNPLXX01,2040,100
R1,PWRWAVNPLXX01,2041,100
R1,PWRWAVNPLXX01,2042,100
R1,PWRWAVNPLXX01,2043,100
R1,PWRWAVNPLXX01,2044,100
R1,PWRWAVNPLXX01,2045,100
R1,PWRWAVNPLXX01,2046,100
R1,PWRWAVNPLXX01,2047,100
R1,PWRWAVNPLXX01,2048,100
R1,PWRWAVNPLXX01,2049,100
R1,PWRWAVNPLXX01,2050,100
R1,PWRWAVNPLXX01,2051,100
R1,PWRWAVNPLXX01,2052,100
R1,PWRWAVNPLXX01,2053,100
R1,PWRWAVNPLXX01,2054,100
R1,PWRWAVNPLXX01,2055,100
R1,PWRWAVNPLXX01,2056,100
R1,PWRWAVNPLXX01,2057,100
R1,PWRWAVNPLXX01,2058,100
R1,PWRWAVNPLXX01,2059,100
R1,PWRWAVNPLXX01,2060,100
R1,PWRWAVNPLXX01,2061,100
R1,PWRWAVNPLXX01,2062,100
R1,PWRWAVNPLXX01,2063,100
R1,PWRWAVNPLXX01,2064,100
R1,PWRWAVNPLXX01,2065,100
R1,PWRWAVNPLXX01,2066,100
R1,PWRWAVNPLXX01,2067,100
R1,PWRWAVNPLXX01,2068,100
R1,PWRWAVNPLXX01,2069,100
R1,PWRWAVNPLXX01,2070,100
R1,PWRWOFNPLXX01,2020,61.25
R1,PWRWOFNPLXX01,2021,61.25
R1,PWRWOFNPLXX01,2022,61.25
R1,PWRWOFNPLXX01,2023,61.25
R1,PWRWOFNPLXX01,2024,61.25
R1,PWRWOFNPLXX01,2025,61.25
R1,PWRWOFNPLXX01,2026,61.25
R1,PWRWOFNPLXX01,2027,61.25
R1,PWRWOFNPLXX01,2028,61.25
R1,PWRWOFNPLXX01,2029,61.25
R1,PWRWOFNPLXX01,2030,61.25
R1,PWRWOFNPLXX01,2031,60.5
R1,PWRWOFNPLXX01,2032,59.75
R1,PWRWOFNPLXX01,2033,59
R1,PWRWOFNPLXX01,2034,58.25
R1,PWRWOFNPLXX01,2035,57.5
R1,PWRWOFNPLXX01,2036,56.75
R1,PWRWOFNPLXX01,2037,56
R1,PWRWOFNPLXX01,2038,55.25
R1,PWRWOFNPLXX01,2039,54.5
R1,PWRWOFNPLXX01,2040,53.75
R1,PWRWOFNPLXX01,2041,53.75
R1,PWRWOFNPLXX01,2042,53.75
R1,PWRWOFNPLXX01,2043,53.75
R1,PWRWOFNPLXX01,2044,53.75
R1,PWRWOFNPLXX01,2045,53.75
R1,PWRWOFNPLXX01,2046,53.75
R1,PWRWOFNPLXX01,2047,53.75
R1,PWRWOFNPLXX01,2048,53.75
R1,PWRWOFNPLXX01,2049,53.75
R1,PWRWOFNPLXX01,2050,53.75
R1,PWRWOFNPLXX01,2051,53.75
R1,PWRWOFNPLXX01,2052,53.75
R1,PWRWOFNPLXX01,2053,53.75
R1,PWRWOFNPLXX01,2054,53.75
R1,PWRWOFNPLXX01,2055,53.75
R1,PWRWOFNPLXX01,2056,53.75
R1,PWRWOFNPLXX01,2057,53.75
R1,PWRWOFNPLXX01,2058,53.75
R1,PWRWOFNPLXX01,2059,53.75
R1,PWRWOFNPLXX01,2060,53.75
R1,PWRWOFNPLXX01,2061,53.75
R1,PWRWOFNPLXX01,2062,53.75
R1,PWRWOFNPLXX01,2063,53.75
R1,PWRWOFNPLXX01,2064,53.75
R1,PWRWOFNPLXX01,2065,53.75
R1,PWRWOFNPLXX01,2066,53.75
R1,PWRWOFNPLXX01,2067,53.75
R1,PWRWOFNPLXX01,2068,53.75
R1,PWRWOFNPLXX01,2069,53.75
R1,PWRWOFNPLXX01,2070,53.75
R1,PWRWONNPLXX01,2020,38
R1,PWRWONNPLXX01,2021,38
R1,PWRWONNPLXX01,2022,38
R1,PWRWONNPLXX01,2023,38
R1,PWRWONNPLXX01,2024,38
R1,PWRWONNPLXX01,2025,38
R1,PWRWONNPLXX01,2026,38
R1,PWRWONNPLXX01,2027,38
R1,PWRWONNPLXX01,2028,38
R1,PWRWONNPLXX01,2029,38
R1,PWRWONNPLXX01,2030,38
R1,PWRWONNPLXX01,2031,37.95
R1,PWRWONNPLXX01,2032,37.9
R1,PWRWONNPLXX01,2033,37.85
R1,PWRWONNPLXX01,2034,37.8
R1,PWRWONNPLXX01,2035,37.75
R1,PWRWONNPLXX01,2036,37.7
R1,PWRWONNPLXX01,2037,37.65
R1,PWRWONNPLXX01,2038,37.6
R1,PWRWONNPLXX01,2039,37.55
R1,PWRWONNPLXX01,2040,37.5
R1,PWRWONNPLXX01,2041,37.5
R1,PWRWONNPLXX01,2042,37.5
R1,PWRWONNPLXX01,2043,37.5
R1,PWRWONNPLXX01,2044,37.5
R1,PWRWONNPLXX01,2045,37.5
R1,PWRWONNPLXX01,2046,37.5
R1,PWRWONNPLXX01,2047,37.5
R1,PWRWONNPLXX01,2048,37.5
R1,PWRWONNPLXX01,2049,37.5
R1,PWRWONNPLXX01,2050,37.5
R1,PWRWONNPLXX01,2051,37.5
R1,PWRWONNPLXX01,2052,37.5
R1,PWRWONNPLXX01,2053,37.5
R1,PWRWONNPLXX01,2054,37.5
R1,PWRWONNPLXX01,2055,37.5
R1,PWRWONNPLXX01,2056,37.5
R1,PWRWONNPLXX01,2057,37.5
R1,PWRWONNPLXX01,2058,37.5
R1,PWRWONNPLXX01,2059,37.5
R1,PWRWONNPLXX01,2060,37.5
R1,PWRWONNPLXX01,2061,37.5
R1,PWRWONNPLXX01,2062,37.5
R1,PWRWONNPLXX01,2063,37.5
R1,PWRWONNPLXX01,2064,37.5
R1,PWRWONNPLXX01,2065,37.5
R1,PWRWONNPLXX01,2066,37.5
R1,PWRWONNPLXX01,2067,37.5
R1,PWRWONNPLXX01,2068,37.5
R1,PWRWONNPLXX01,2069,37.5
R1,PWRWONNPLXX01,2070,37.5
R2,PWRBIONPLXX01,2020,71.25
R2,PWRBIONPLXX01,2021,71.25
R2,PWRBIONPLXX01,2022,71.25
R2,PWRBIONPLXX01,2023,71.25
R2,PWRBIONPLXX01,2024,71.25
R2,PWRBIONPLXX01,2025,71.25
R2,PWRBIONPLXX01,2026,71.25
R2,PWRBIONPLXX01,2027,71.25
R2,PWRBIONPLXX01,2028,71.25
R2,PWRBIONPLXX01,2029,71.25
R2,PWRBIONPLXX01,2030,71.25
R2,PWRBIONPLXX01,2031,71.25
R2,PWRBIONPLXX01,2032,71.25
R2,PWRBIONPLXX01,2033,71.25
R2,PWRBIONPLXX01,2034,71.25
R2,PWRBIONPLXX01,2035,71.25
R2,PWRBIONPLXX01,2036,71.25
R2,PWRBIONPLXX01,2037,71.25
R2,PWRBIONPLXX01,2038,71.25
R2,PWRBIONPLXX01,2039,71.25
R2,PWRBIONPLXX01,2040,71.25
R2,PWRBIONPLXX01,2041,71.25
R2,PWRBIONPLXX01,2042,71.25
R2,PWRBIONPLXX01,2043,71.25
R2,PWRBIONPLXX01,2044,71.25
R2,PWRBIONPLXX01,2045,71.25
R2,PWRBIONPLXX01,2046,71.25
R2,PWRBIONPLXX01,2047,71.25
R2,PWRBIONPLXX01,2048,71.25
