REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
R1,S2D2,HYDRO,ELC_01,2060,3936.2761
R1,S2D2,HYDRO,ELC_01,2061,3981.3107
R1,S2D2,HYDRO,ELC_01,2062,4026.3336
R1,S2D2,HYDRO,ELC_01,2063,4071.3682
R1,S2D2,HYDRO,ELC_01,2064,4116.3911
R1,S2D2,HYDRO,ELC_01,2065,4161.4257
R1,S2D2,HYDRO,ELC_01,2066,4206.4603
R1,S2D2,HYDRO,ELC_01,2067,4251.4831
R1,S2D2,HYDRO,ELC_01,2068,4296.5178
R1,S2D2,HYDRO,ELC_01,2069,4341.5406
R1,S2D2,HYDRO,ELC_01,2070,4386.5752
R1,S3D1,TRANSMISSION,ELC_02,2020,2548.9404
R1,S3D1,TRANSMISSION,ELC_02,2021,2602.7045
R1,S3D1,TRANSMISSION,ELC_02,2022,2656.4545
R1,S3D1,TRANSMISSION,ELC_02,2023,2710.2186
R1,S3D1,TRANSMISSION,ELC_02,2024,2763.9686
R1,S3D1,TRANSMISSION,ELC_02,2025,2817.7326
R1,S3D1,TRANSMISSION,ELC_02,2026,2871.4967
R1,S3D1,TRANSMISSION,ELC_02,2027,2925.2467
R1,S3D1,TRANSMISSION,ELC_02,2028,2979.0108
R1,S3D1,TRANSMISSION,ELC_02,2029,3032.7608
R1,S3D1,TRANSMISSION,ELC_02,2030,3086.5249
R1,S3D1,TRANSMISSION,ELC_02,2031,3140.2889
R1,S3D1,TRANSMISSION,ELC_02,2032,3194.039
R1,S3D1,TRANSMISSION,ELC_02,2033,3247.803
R1,S3D1,TRANSMISSION,ELC_02,2034,3301.553
R1,S3D1,TRANSMISSION,ELC_02,2035,3355.3171
R1,S3D1,TRANSMISSION,ELC_02,2036,3409.0812
R1,S3D1,TRANSMISSION,ELC_02,2037,3462.8312
R1,S3D1,TRANSMISSION,ELC_02,2038,3516.5953
R1,S3D1,TRANSMISSION,ELC_02,2039,3570.3453
R1,S3D1,TRANSMISSION,ELC_02,2040,3624.1093
R1,S3D1,TRANSMISSION,ELC_02,2041,3677.8734
R1,S3D1,TRANSMISSION,ELC_02,2042,3731.6234
R1,S3D1,TRANSMISSION,ELC_02,2043,3785.3875
R1,S3D1,TRANSMISSION,ELC_02,2044,3839.1375
R1,S3D1,TRANSMISSION,ELC_02,2045,3892.9016
R1,S3D1,TRANSMISSION,ELC_02,2046,3946.6657
R1,S3D1,TRANSMISSION,ELC_02,2047,4000.4157
R1,S3D1,TRANSMISSION,ELC_02,2048,4054.1797
R1,S3D1,TRANSMISSION,ELC_02,2049,4107.9297
R1,S3D1,TRANSMISSION,ELC_02,2050,4161.6938
R1,S3D1,TRANSMISSION,ELC_02,2051,4215.4579
R1,S3D1,TRANSMISSION,ELC_02,2052,4269.2079
R1,S3D1,TRANSMISSION,ELC_02,2053,4322.972
R1,S3D1,TRANSMISSION,ELC_02,2054,4376.722
R1,S3D1,TRANSMISSION,ELC_02,2055,4430.4861
R1,S3D1,TRANSMISSION,ELC_02,2056,4484.2501
R1,S3D1,TRANSMISSION,ELC_02,2057,4538.0001
R1,S3D1,TRANSMISSION,ELC_02,2058,4591.7642
R1,S3D1,TRANSMISSION,ELC_02,2059,4645.5142
R1,S3D1,TRANSMISSION,ELC_02,2060,4699.2783
R1,S3D1,TRANSMISSION,ELC_02,2061,4753.0424
R1,S3D1,TRANSMISSION,ELC_02,2062,4806.7924
R1,S3D1,TRANSMISSION,ELC_02,2063,4860.5564
R1,S3D1,TRANSMISSION,ELC_02,2064,4914.3065
R1,S3D1,TRANSMISSION,ELC_02,2065,4968.0705
R1,S3D1,TRANSMISSION,ELC_02,2066,5021.8346
R1,S3D1,TRANSMISSION,ELC_02,2067,5075.5846
R1,S3D1,TRANSMISSION,ELC_02,2068,5129.3487
R1,S3D1,TRANSMISSION,ELC_02,2069,5183.0987
R1,S3D1,TRANSMISSION,ELC_02,2070,5236.8628
R1,S3D1,MINE_WATER,WATER,2020,5097.8808
R1,S3D1,MINE_WATER,WATER,2021,5205.4089
R1,S3D1,MINE_WATER,WATER,2022,5312.909
R1,S3D1,MINE_WATER,WATER,2023,5420.4371
R1,S3D1,MINE_WATER,WATER,2024,5527.9371
R1,S3D1,MINE_WATER,WATER,2025,5635.4653
R1,S3D1,MINE_WATER,WATER,2026,5742.9934
R1,S3D1,MINE_WATER,WATER,2027,5850.4934
R1,S3D1,MINE_WATER,WATER,2028,5958.0216
R1,S3D1,MINE_WATER,WATER,2029,6065.5216
R1,S3D1,MINE_WATER,WATER,2030,6173.0497
R1,S3D1,MINE_WATER,WATER,2031,6280.5779
R1,S3D1,MINE_WATER,WATER,2032,6388.0779
R1,S3D1,MINE_WATER,WATER,2033,6495.6061
R1,S3D1,MINE_WATER,WATER,2034,6603.1061
R1,S3D1,MINE_WATER,WATER,2035,6710.6342
R1,S3D1,MINE_WATER,WATER,2036,6818.1624
R1,S3D1,MINE_WATER,WATER,2037,6925.6624
R1,S3D1,MINE_WATER,WATER,2038,7033.1905
R1,S3D1,MINE_WATER,WATER,2039,7140.6905
R1,S3D1,MINE_WATER,WATER,2040,7248.2187
R1,S3D1,MINE_WATER,WATER,2041,7355.7468
R1,S3D1,MINE_WATER,WATER,2042,7463.2469
R1,S3D1,MINE_WATER,WATER,2043,7570.775
R1,S3D1,MINE_WATER,WATER,2044,7678.275
R1,S3D1,MINE_WATER,WATER,2045,7785.8032
R1,S3D1,MINE_WATER,WATER,2046,7893.3313
R1,S3D1,MINE_WATER,WATER,2047,8000.8313
R1,S3D1,MINE_WATER,WATER,2048,8108.3595
R1,S3D1,MINE_WATER,WATER,2049,8215.8595
R1,S3D1,MINE_WATER,WATER,2050,8323.3876
R1,S3D1,MINE_WATER,WATER,2051,8430.9158
R1,S3D1,MINE_WATER,WATER,2052,8538.4158
R1,S3D1,MINE_WATER,WATER,2053,8645.9439
R1,S3D1,MINE_WATER,WATER,2054,8753.444
R1,S3D1,MINE_WATER,WATER,2055,8860.9721
R1,S3D1,MINE_WATER,WATER,2056,8968.5003
R1,S3D1,MINE_WATER,WATER,2057,9076.0003
R1,S3D1,MINE_WATER,WATER,2058,9183.5284
R1,S3D1,MINE_WATER,WATER,2059,9291.0284
R1,S3D1,MINE_WATER,WATER,2060,9398.5566
R1,S3D1,MINE_WATER,WATER,2061,9506.0847
R1,S3D1,MINE_WATER,WATER,2062,9613.5847
R1,S3D1,MINE_WATER,WATER,2063,9721.1129
R1,S3D1,MINE_WATER,WATER,2064,9828.6129
R1,S3D1,MINE_WATER,WATER,2065,9936.141
R1,S3D1,MINE_WATER,WATER,2066,10043.669
R1,S3D1,MINE_WATER,WATER,2067,10151.169
R1,S3D1,MINE_WATER,WATER,2068,10258.697
R1,S3D1,MINE_WATER,WATER,2069,10366.197
R1,S3D1,MINE_WATER,WATER,2070,10473.726
R1,S3D1,HYDRO,ELC_01,2020,2548.9404
R1,S3D1,HYDRO,ELC_01,2021,2602.7045
R1,S3D1,HYDRO,ELC_01,2022,2656.4545
R1,S3D1,HYDRO,ELC_01,2023,2710.2186
R1,S3D1,HYDRO,ELC_01,2024,2763.9686
R1,S3D1,HYDRO,ELC_01,2025,2817.7326
R1,S3D1,HYDRO,ELC_01,2026,2871.4967
R1,S3D1,HYDRO,ELC_01,2027,2925.2467
R1,S3D1,HYDRO,ELC_01,2028,2979.0108
R1,S3D1,HYDRO,ELC_01,2029,3032.7608
R1,S3D1,HYDRO,ELC_01,2030,3086.5249
R1,S3D1,HYDRO,ELC_01,2031,3140.2889
R1,S3D1,HYDRO,ELC_01,2032,3194.039
R1,S3D1,HYDRO,ELC_01,2033,3247.803
R1,S3D1,HYDRO,ELC_01,2034,3301.553
R1,S3D1,HYDRO,ELC_01,2035,3355.3171
R1,S3D1,HYDRO,ELC_01,2036,3409.0812
R1,S3D1,HYDRO,ELC_01,2037,3462.8312
R1,S3D1,HYDRO,ELC_01,2038,3516.5953
R1,S3D1,HYDRO,ELC_01,2039,3570.3453
R1,S3D1,HYDRO,ELC_01,2040,3624.1093
R1,S3D1,HYDRO,ELC_01,2041,3677.8734
R1,S3D1,HYDRO,ELC_01,2042,3731.6234
R1,S3D1,HYDRO,ELC_01,2043,3785.3875
R1,S3D1,HYDRO,ELC_01,2044,3839.1375
R1,S3D1,HYDRO,ELC_01,2045,3892.9016
R1,S3D1,HYDRO,ELC_01,2046,3946.6657
R1,S3D1,HYDRO,ELC_01,2047,4000.4157
R1,S3D1,HYDRO,ELC_01,2048,4054.1797
R1,S3D1,HYDRO,ELC_01,2049,4107.9297
R1,S3D1,HYDRO,ELC_01,2050,4161.6938
R1,S3D1,HYDRO,ELC_01,2051,4215.4579
R1,S3D1,HYDRO,ELC_01,2052,4269.2079
R1,S3D1,HYDRO,ELC_01,2053,4322.972
R1,S3D1,HYDRO,ELC_01,2054,4376.722
R1,S3D1,HYDRO,ELC_01,2055,4430.4861
R1,S3D1,HYDRO,ELC_01,2056,4484.2501
R1,S3D1,HYDRO,ELC_01,2057,4538.0001
R1,S3D1,HYDRO,ELC_01,2058,4591.7642
R1,S3D1,HYDRO,ELC_01,2059,4645.5142
R1,S3D1,HYDRO,ELC_01,2060,4699.2783
R1,S3D1,HYDRO,ELC_01,2061,4753.0424
R1,S3D1,HYDRO,ELC_01,2062,4806.7924
R1,S3D1,HYDRO,ELC_01,2063,4860.5564
R1,S3D1,HYDRO,ELC_01,2064,4914.3065
R1,S3D1,HYDRO,ELC_01,2065,4968.0705
R1,S3D1,HYDRO,ELC_01,2066,5021.8346
R1,S3D1,HYDRO,ELC_01,2067,5075.5846
R1,S3D1,HYDRO,ELC_01,2068,5129.3487
R1,S3D1,HYDRO,ELC_01,2069,5183.0987
R1,S3D1,HYDRO,ELC_01,2070,5236.8628
R1,S3D2,TRANSMISSION,ELC_02,2020,2437.8648
R1,S3D2,TRANSMISSION,ELC_02,2021,2489.286
R1,S3D2,TRANSMISSION,ELC_02,2022,2540.6937
R1,S3D2,TRANSMISSION,ELC_02,2023,2592.1149
R1,S3D2,TRANSMISSION,ELC_02,2024,2643.5226
R1,S3D2,TRANSMISSION,ELC_02,2025,2694.9438
R1,S3D2,TRANSMISSION,ELC_02,2026,2746.365
R1,S3D2,TRANSMISSION,ELC_02,2027,2797.7728
R1,S3D2,TRANSMISSION,ELC_02,2028,2849.1939
R1,S3D2,TRANSMISSION,ELC_02,2029,2900.6017
R1,S3D2,TRANSMISSION,ELC_02,2030,2952.0229
R1,S3D2,TRANSMISSION,ELC_02,2031,3003.4441
R1,S3D2,TRANSMISSION,ELC_02,2032,3054.8518
R1,S3D2,TRANSMISSION,ELC_02,2033,3106.273
R1,S3D2,TRANSMISSION,ELC_02,2034,3157.6807
R1,S3D2,TRANSMISSION,ELC_02,2035,3209.1019
R1,S3D2,TRANSMISSION,ELC_02,2036,3260.5231
R1,S3D2,TRANSMISSION,ELC_02,2037,3311.9308
R1,S3D2,TRANSMISSION,ELC_02,2038,3363.352
R1,S3D2,TRANSMISSION,ELC_02,2039,3414.7597
R1,S3D2,TRANSMISSION,ELC_02,2040,3466.1809
R1,S3D2,TRANSMISSION,ELC_02,2041,3517.6021
R1,S3D2,TRANSMISSION,ELC_02,2042,3569.0098
R1,S3D2,TRANSMISSION,ELC_02,2043,3620.431
R1,S3D2,TRANSMISSION,ELC_02,2044,3671.8388
R1,S3D2,TRANSMISSION,ELC_02,2045,3723.26
R1,S3D2,TRANSMISSION,ELC_02,2046,3774.6811
R1,S3D2,TRANSMISSION,ELC_02,2047,3826.0889
R1,S3D2,TRANSMISSION,ELC_02,2048,3877.5101
R1,S3D2,TRANSMISSION,ELC_02,2049,3928.9178
R1,S3D2,TRANSMISSION,ELC_02,2050,3980.339
R1,S3D2,TRANSMISSION,ELC_02,2051,4031.7602
R1,S3D2,TRANSMISSION,ELC_02,2052,4083.1679
R1,S3D2,TRANSMISSION,ELC_02,2053,4134.5891
R1,S3D2,TRANSMISSION,ELC_02,2054,4185.9968
R1,S3D2,TRANSMISSION,ELC_02,2055,4237.418
R1,S3D2,TRANSMISSION,ELC_02,2056,4288.8392
R1,S3D2,TRANSMISSION,ELC_02,2057,4340.2469
R1,S3D2,TRANSMISSION,ELC_02,2058,4391.6681
R1,S3D2,TRANSMISSION,ELC_02,2059,4443.0759
R1,S3D2,TRANSMISSION,ELC_02,2060,4494.4971
R1,S3D2,TRANSMISSION,ELC_02,2061,4545.9182
R1,S3D2,TRANSMISSION,ELC_02,2062,4597.326
R1,S3D2,TRANSMISSION,ELC_02,2063,4648.7472
R1,S3D2,TRANSMISSION,ELC_02,2064,4700.1549
R1,S3D2,TRANSMISSION,ELC_02,2065,4751.5761
R1,S3D2,TRANSMISSION,ELC_02,2066,4802.9973
R1,S3D2,TRANSMISSION,ELC_02,2067,4854.405
R1,S3D2,TRANSMISSION,ELC_02,2068,4905.8262
R1,S3D2,TRANSMISSION,ELC_02,2069,4957.2339
R1,S3D2,TRANSMISSION,ELC_02,2070,5008.6551
R1,S3D2,MINE_WATER,WATER,2020,4875.7296
R1,S3D2,MINE_WATER,WATER,2021,4978.572
R1,S3D2,MINE_WATER,WATER,2022,5081.3874
R1,S3D2,MINE_WATER,WATER,2023,5184.2298
R1,S3D2,MINE_WATER,WATER,2024,5287.0453
R1,S3D2,MINE_WATER,WATER,2025,5389.8877
R1,S3D2,MINE_WATER,WATER,2026,5492.73
R1,S3D2,MINE_WATER,WATER,2027,5595.5455
R1,S3D2,MINE_WATER,WATER,2028,5698.3879
R1,S3D2,MINE_WATER,WATER,2029,5801.2034
R1,S3D2,MINE_WATER,WATER,2030,5904.0457
R1,S3D2,MINE_WATER,WATER,2031,6006.8881
R1,S3D2,MINE_WATER,WATER,2032,6109.7036
R1,S3D2,MINE_WATER,WATER,2033,6212.5459
R1,S3D2,MINE_WATER,WATER,2034,6315.3614
R1,S3D2,MINE_WATER,WATER,2035,6418.2038
R1,S3D2,MINE_WATER,WATER,2036,6521.0462
R1,S3D2,MINE_WATER,WATER,2037,6623.8616
R1,S3D2,MINE_WATER,WATER,2038,6726.704
R1,S3D2,MINE_WATER,WATER,2039,6829.5195
R1,S3D2,MINE_WATER,WATER,2040,6932.3619
R1,S3D2,MINE_WATER,WATER,2041,7035.2042
R1,S3D2,MINE_WATER,WATER,2042,7138.0197
R1,S3D2,MINE_WATER,WATER,2043,7240.8621
R1,S3D2,MINE_WATER,WATER,2044,7343.6775
R1,S3D2,MINE_WATER,WATER,2045,7446.5199
R1,S3D2,MINE_WATER,WATER,2046,7549.3623
R1,S3D2,MINE_WATER,WATER,2047,7652.1778
R1,S3D2,MINE_WATER,WATER,2048,7755.0201
R1,S3D2,MINE_WATER,WATER,2049,7857.8356
R1,S3D2,MINE_WATER,WATER,2050,7960.678
R1,S3D2,MINE_WATER,WATER,2051,8063.5204
R1,S3D2,MINE_WATER,WATER,2052,8166.3358
R1,S3D2,MINE_WATER,WATER,2053,8269.1782
R1,S3D2,MINE_WATER,WATER,2054,8371.9937
R1,S3D2,MINE_WATER,WATER,2055,8474.836
R1,S3D2,MINE_WATER,WATER,2056,8577.6784
R1,S3D2,MINE_WATER,WATER,2057,8680.4939
R1,S3D2,MINE_WATER,WATER,2058,8783.3363
R1,S3D2,MINE_WATER,WATER,2059,8886.1517
R1,S3D2,MINE_WATER,WATER,2060,8988.9941
R1,S3D2,MINE_WATER,WATER,2061,9091.8365
R1,S3D2,MINE_WATER,WATER,2062,9194.652
R1,S3D2,MINE_WATER,WATER,2063,9297.4943
R1,S3D2,MINE_WATER,WATER,2064,9400.3098
R1,S3D2,MINE_WATER,WATER,2065,9503.1522
R1,S3D2,MINE_WATER,WATER,2066,9605.9946
R1,S3D2,MINE_WATER,WATER,2067,9708.81
R1,S3D2,MINE_WATER,WATER,2068,9811.6524
R1,S3D2,MINE_WATER,WATER,2069,9914.4679
R1,S3D2,MINE_WATER,WATER,2070,10017.31
R1,S3D2,HYDRO,ELC_01,2020,2437.8648
R1,S3D2,HYDRO,ELC_01,2021,2489.286
R1,S3D2,HYDRO,ELC_01,2022,2540.6937
R1,S3D2,HYDRO,ELC_01,2023,2592.1149
R1,S3D2,HYDRO,ELC_01,2024,2643.5226
R1,S3D2,HYDRO,ELC_01,2025,2694.9438
R1,S3D2,HYDRO,ELC_01,2026,2746.365
R1,S3D2,HYDRO,ELC_01,2027,2797.7728
R1,S3D2,HYDRO,ELC_01,2028,2849.1939
R1,S3D2,HYDRO,ELC_01,2029,2900.6017
R1,S3D2,HYDRO,ELC_01,2030,2952.0229
R1,S3D2,HYDRO,ELC_01,2031,3003.4441
R1,S3D2,HYDRO,ELC_01,2032,3054.8518
R1,S3D2,HYDRO,ELC_01,2033,3106.273
R1,S3D2,HYDRO,ELC_01,2034,3157.6807
R1,S3D2,HYDRO,ELC_01,2035,3209.1019
R1,S3D2,HYDRO,ELC_01,2036,3260.5231
R1,S3D2,HYDRO,ELC_01,2037,3311.9308
R1,S3D2,HYDRO,ELC_01,2038,3363.352
R1,S3D2,HYDRO,ELC_01,2039,3414.7597
R1,S3D2,HYDRO,ELC_01,2040,3466.1809
R1,S3D2,HYDRO,ELC_01,2041,3517.6021
R1,S3D2,HYDRO,ELC_01,2042,3569.0098
R1,S3D2,HYDRO,ELC_01,2043,3620.431
R1,S3D2,HYDRO,ELC_01,2044,3671.8388
R1,S3D2,HYDRO,ELC_01,2045,3723.26
R1,S3D2,HYDRO,ELC_01,2046,3774.6811
R1,S3D2,HYDRO,ELC_01,2047,3826.0889
R1,S3D2,HYDRO,ELC_01,2048,3877.5101
R1,S3D2,HYDRO,ELC_01,2049,3928.9178
R1,S3D2,HYDRO,ELC_01,2050,3980.339
R1,S3D2,HYDRO,ELC_01,2051,4031.7602
R1,S3D2,HYDRO,ELC_01,2052,4083.1679
R1,S3D2,HYDRO,ELC_01,2053,4134.5891
R1,S3D2,HYDRO,ELC_01,2054,4185.9968
R1,S3D2,HYDRO,ELC_01,2055,4237.418
R1,S3D2,HYDRO,ELC_01,2056,4288.8392
R1,S3D2,HYDRO,ELC_01,2057,4340.2469
R1,S3D2,HYDRO,ELC_01,2058,4391.6681
R1,S3D2,HYDRO,ELC_01,2059,4443.0759
R1,S3D2,HYDRO,ELC_01,2060,4494.4971
R1,S3D2,HYDRO,ELC_01,2061,4545.9182
R1,S3D2,HYDRO,ELC_01,2062,4597.326
R1,S3D2,HYDRO,ELC_01,2063,4648.7472
R1,S3D2,HYDRO,ELC_01,2064,4700.1549
R1,S3D2,HYDRO,ELC_01,2065,4751.5761
R1,S3D2,HYDRO,ELC_01,2066,4802.9973
R1,S3D2,HYDRO,ELC_01,2067,4854.405
R1,S3D2,HYDRO,ELC_01,2068,4905.8262
R1,S3D2,HYDRO,ELC_01,2069,4957.2339
R1,S3D2,HYDRO,ELC_01,2070,5008.6551
R1,S4D1,TRANSMISSION,ELC_02,2020,2313.924
R1,S4D1,TRANSMISSION,ELC_02,2021,2362.7309
R1,S4D1,TRANSMISSION,ELC_02,2022,2411.5251
R1,S4D1,TRANSMISSION,ELC_02,2023,2460.332
R1,S4D1,TRANSMISSION,ELC_02,2024,2509.1262
R1,S4D1,TRANSMISSION,ELC_02,2025,2557.9332
R1,S4D1,TRANSMISSION,ELC_02,2026,2606.7401
R1,S4D1,TRANSMISSION,ELC_02,2027,2655.5343
R1,S4D1,TRANSMISSION,ELC_02,2028,2704.3412
R1,S4D1,TRANSMISSION,ELC_02,2029,2753.1354
R1,S4D1,TRANSMISSION,ELC_02,2030,2801.9423
R1,S4D1,TRANSMISSION,ELC_02,2031,2850.7493
R1,S4D1,TRANSMISSION,ELC_02,2032,2899.5434
R1,S4D1,TRANSMISSION,ELC_02,2033,2948.3504
R1,S4D1,TRANSMISSION,ELC_02,2034,2997.1445
R1,S4D1,TRANSMISSION,ELC_02,2035,3045.9515
R1,S4D1,TRANSMISSION,ELC_02,2036,3094.7584
R1,S4D1,TRANSMISSION,ELC_02,2037,3143.5526
R1,S4D1,TRANSMISSION,ELC_02,2038,3192.3595
R1,S4D1,TRANSMISSION,ELC_02,2039,3241.1537
R1,S4D1,TRANSMISSION,ELC_02,2040,3289.9606
R1,S4D1,TRANSMISSION,ELC_02,2041,3338.7676
R1,S4D1,TRANSMISSION,ELC_02,2042,3387.5617
R1,S4D1,TRANSMISSION,ELC_02,2043,3436.3687
R1,S4D1,TRANSMISSION,ELC_02,2044,3485.1629
R1,S4D1,TRANSMISSION,ELC_02,2045,3533.9698
R1,S4D1,TRANSMISSION,ELC_02,2046,3582.7767
R1,S4D1,TRANSMISSION,ELC_02,2047,3631.5709
R1,S4D1,TRANSMISSION,ELC_02,2048,3680.3778
R1,S4D1,TRANSMISSION,ELC_02,2049,3729.172
R1,S4D1,TRANSMISSION,ELC_02,2050,3777.979
R1,S4D1,TRANSMISSION,ELC_02,2051,3826.7859
R1,S4D1,TRANSMISSION,ELC_02,2052,3875.5801
R1,S4D1,TRANSMISSION,ELC_02,2053,3924.387
R1,S4D1,TRANSMISSION,ELC_02,2054,3973.1812
R1,S4D1,TRANSMISSION,ELC_02,2055,4021.9881
R1,S4D1,TRANSMISSION,ELC_02,2056,4070.7951
R1,S4D1,TRANSMISSION,ELC_02,2057,4119.5892
R1,S4D1,TRANSMISSION,ELC_02,2058,4168.3962
R1,S4D1,TRANSMISSION,ELC_02,2059,4217.1903
R1,S4D1,TRANSMISSION,ELC_02,2060,4265.9973
R1,S4D1,TRANSMISSION,ELC_02,2061,4314.8042
R1,S4D1,TRANSMISSION,ELC_02,2062,4363.5984
R1,S4D1,TRANSMISSION,ELC_02,2063,4412.4053
R1,S4D1,TRANSMISSION,ELC_02,2064,4461.1995
R1,S4D1,TRANSMISSION,ELC_02,2065,4510.0064
R1,S4D1,TRANSMISSION,ELC_02,2066,4558.8134
R1,S4D1,TRANSMISSION,ELC_02,2067,4607.6075
R1,S4D1,TRANSMISSION,ELC_02,2068,4656.4145
R1,S4D1,TRANSMISSION,ELC_02,2069,4705.2087
R1,S4D1,TRANSMISSION,ELC_02,2070,4754.0156
R1,S4D1,MINE_WATER,WATER,2020,4627.848
R1,S4D1,MINE_WATER,WATER,2021,4725.4619
R1,S4D1,MINE_WATER,WATER,2022,4823.0502
R1,S4D1,MINE_WATER,WATER,2023,4920.6641
R1,S4D1,MINE_WATER,WATER,2024,5018.2524
R1,S4D1,MINE_WATER,WATER,2025,5115.8663
R1,S4D1,MINE_WATER,WATER,2026,5213.4802
R1,S4D1,MINE_WATER,WATER,2027,5311.0685
R1,S4D1,MINE_WATER,WATER,2028,5408.6824
R1,S4D1,MINE_WATER,WATER,2029,5506.2708
R1,S4D1,MINE_WATER,WATER,2030,5603.8846
R1,S4D1,MINE_WATER,WATER,2031,5701.4985
R1,S4D1,MINE_WATER,WATER,2032,5799.0869
R1,S4D1,MINE_WATER,WATER,2033,5896.7007
R1,S4D1,MINE_WATER,WATER,2034,5994.2891
R1,S4D1,MINE_WATER,WATER,2035,6091.903
R1,S4D1,MINE_WATER,WATER,2036,6189.5168
R1,S4D1,MINE_WATER,WATER,2037,6287.1052
R1,S4D1,MINE_WATER,WATER,2038,6384.7191
R1,S4D1,MINE_WATER,WATER,2039,6482.3074
R1,S4D1,MINE_WATER,WATER,2040,6579.9213
R1,S4D1,MINE_WATER,WATER,2041,6677.5352
R1,S4D1,MINE_WATER,WATER,2042,6775.1235
R1,S4D1,MINE_WATER,WATER,2043,6872.7374
R1,S4D1,MINE_WATER,WATER,2044,6970.3257
R1,S4D1,MINE_WATER,WATER,2045,7067.9396
R1,S4D1,MINE_WATER,WATER,2046,7165.5535
R1,S4D1,MINE_WATER,WATER,2047,7263.1418
R1,S4D1,MINE_WATER,WATER,2048,7360.7557
R1,S4D1,MINE_WATER,WATER,2049,7458.344
R1,S4D1,MINE_WATER,WATER,2050,7555.9579
R1,S4D1,MINE_WATER,WATER,2051,7653.5718
R1,S4D1,MINE_WATER,WATER,2052,7751.1601
R1,S4D1,MINE_WATER,WATER,2053,7848.774
R1,S4D1,MINE_WATER,WATER,2054,7946.3624
R1,S4D1,MINE_WATER,WATER,2055,8043.9762
R1,S4D1,MINE_WATER,WATER,2056,8141.5901
R1,S4D1,MINE_WATER,WATER,2057,8239.1785
R1,S4D1,MINE_WATER,WATER,2058,8336.7923
R1,S4D1,MINE_WATER,WATER,2059,8434.3807
R1,S4D1,MINE_WATER,WATER,2060,8531.9946
R1,S4D1,MINE_WATER,WATER,2061,8629.6084
R1,S4D1,MINE_WATER,WATER,2062,8727.1968
R1,S4D1,MINE_WATER,WATER,2063,8824.8107
R1,S4D1,MINE_WATER,WATER,2064,8922.399
R1,S4D1,MINE_WATER,WATER,2065,9020.0129
R1,S4D1,MINE_WATER,WATER,2066,9117.6268
R1,S4D1,MINE_WATER,WATER,2067,9215.2151
R1,S4D1,MINE_WATER,WATER,2068,9312.829
R1,S4D1,MINE_WATER,WATER,2069,9410.4173
R1,S4D1,MINE_WATER,WATER,2070,9508.0312
R1,S4D1,HYDRO,ELC_01,2020,2313.924
R1,S4D1,HYDRO,ELC_01,2021,2362.7309
R1,S4D1,HYDRO,ELC_01,2022,2411.5251
R1,S4D1,HYDRO,ELC_01,2023,2460.332
R1,S4D1,HYDRO,ELC_01,2024,2509.1262
R1,S4D1,HYDRO,ELC_01,2025,2557.9332
R1,S4D1,HYDRO,ELC_01,2026,2606.7401
R1,S4D1,HYDRO,ELC_01,2027,2655.5343
R1,S4D1,HYDRO,ELC_01,2028,2704.3412
R1,S4D1,HYDRO,ELC_01,2029,2753.1354
R1,S4D1,HYDRO,ELC_01,2030,2801.9423
R1,S4D1,HYDRO,ELC_01,2031,2850.7493
R1,S4D1,HYDRO,ELC_01,2032,2899.5434
R1,S4D1,HYDRO,ELC_01,2033,2948.3504
R1,S4D1,HYDRO,ELC_01,2034,2997.1445
R1,S4D1,HYDRO,ELC_01,2035,3045.9515
R1,S4D1,HYDRO,ELC_01,2036,3094.7584
R1,S4D1,HYDRO,ELC_01,2037,3143.5526
R1,S4D1,HYDRO,ELC_01,2038,3192.3595
R1,S4D1,HYDRO,ELC_01,2039,3241.1537
R1,S4D1,HYDRO,ELC_01,2040,3289.9606
R1,S4D1,HYDRO,ELC_01,2041,3338.7676
R1,S4D1,HYDRO,ELC_01,2042,3387.5617
R1,S4D1,HYDRO,ELC_01,2043,3436.3687
R1,S4D1,HYDRO,ELC_01,2044,3485.1629
R1,S4D1,HYDRO,ELC_01,2045,3533.9698
R1,S4D1,HYDRO,ELC_01,2046,3582.7767
R1,S4D1,HYDRO,ELC_01,2047,3631.5709
R1,S4D1,HYDRO,ELC_01,2048,3680.3778
R1,S4D1,HYDRO,ELC_01,2049,3729.172
R1,S4D1,HYDRO,ELC_01,2050,3777.979
R1,S4D1,HYDRO,ELC_01,2051,3826.7859
R1,S4D1,HYDRO,ELC_01,2052,3875.5801
R1,S4D1,HYDRO,ELC_01,2053,3924.387
R1,S4D1,HYDRO,ELC_01,2054,3973.1812
R1,S4D1,HYDRO,ELC_01,2055,4021.9881
R1,S4D1,HYDRO,ELC_01,2056,4070.7951
R1,S4D1,HYDRO,ELC_01,2057,4119.5892
R1,S4D1,HYDRO,ELC_01,2058,4168.3962
R1,S4D1,HYDRO,ELC_01,2059,4217.1903
R1,S4D1,HYDRO,ELC_01,2060,4265.9973
R1,S4D1,HYDRO,ELC_01,2061,4314.8042
R1,S4D1,HYDRO,ELC_01,2062,4363.5984
R1,S4D1,HYDRO,ELC_01,2063,4412.4053
R1,S4D1,HYDRO,ELC_01,2064,4461.1995
R1,S4D1,HYDRO,ELC_01,2065,4510.0064
R1,S4D1,HYDRO,ELC_01,2066,4558.8134
R1,S4D1,HYDRO,ELC_01,2067,4607.6075
