REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S3D1,PWRSPVNPLXX01,SPVNPLXX,2068,4.5610511
GLOBAL,S3D1,PWRSPVNPLXX01,SPVNPLXX,2069,4.7035579
GLOBAL,S3D1,PWRSPVNPLXX01,SPVNPLXX,2070,4.8460559
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2020,6.0834236
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2021,6.8859599
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2022,7.6884962
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2023,8.4910324
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2024,9.2935687
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2025,10.096105
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2026,11.039759
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2027,11.983398
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2028,12.927038
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2029,13.870692
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2030,14.814331
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2031,15.88194
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2032,16.949415
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2033,18.01689
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2034,19.084514
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2035,20.151989
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2036,21.343209
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2037,22.53443
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2038,23.72565
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2039,24.916721
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2040,26.107941
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2041,27.405699
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2042,28.703458
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2043,30.001216
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2044,31.298974
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2045,32.596733
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2046,34.033649
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2047,35.470714
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2048,36.907631
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2049,38.344696
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2050,39.781762
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2051,41.590364
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2052,43.398966
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2053,45.207568
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2054,47.01632
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2055,48.824922
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2056,50.829841
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2057,52.83491
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2058,54.839829
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2059,56.844898
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2060,58.849817
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2061,61.050155
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2062,63.250494
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2063,65.450832
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2064,67.651321
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2065,69.851659
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2066,72.259687
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2067,74.667715
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2068,77.075742
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2069,79.48392
GLOBAL,S3D1,PWRTRNNPLXX,ELCNPLXX01,2070,81.891948
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2020,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2021,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2022,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2023,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2024,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2025,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2026,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2027,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2028,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2029,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2030,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2031,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2032,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2033,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2034,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2035,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2036,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2037,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2038,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2039,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2040,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2041,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2042,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2043,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2044,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2045,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2046,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2047,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2048,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2049,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2050,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2051,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2052,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2053,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2054,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2055,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2056,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2057,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2058,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2059,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2060,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2061,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2062,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2063,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2064,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2065,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2066,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2067,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2068,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2069,0.0007947072
GLOBAL,S3D1,PWRWOFNPLXX01,WOFNPLXX,2070,0.0007947072
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2020,3.5291571
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2021,2.5996399
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2022,2.759373
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2023,2.9191061
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2024,3.0788392
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2025,3.2385723
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2026,3.4263556
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2027,3.5291571
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2028,3.4179753
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2029,3.3067917
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2030,3.1712803
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2031,3.0698216
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2032,2.9440492
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2033,2.8182767
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2034,2.6924867
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2035,2.5667143
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2036,2.4263618
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2037,3.5291571
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2038,3.5291571
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2039,3.5291571
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2040,3.5291571
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2041,3.5291571
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2042,3.807496
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2043,4.0858349
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2044,4.3641738
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2045,4.6425127
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2046,4.9506976
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2047,5.2589147
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2048,5.5670997
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2049,5.8753168
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2050,6.2078634
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2051,6.5957663
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2052,6.9836692
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2053,7.3715722
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2054,7.7595072
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2055,8.1474101
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2056,8.5774185
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2057,9.007459
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2058,9.4374673
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2059,9.8675078
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2060,10.297516
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2061,10.769437
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2062,11.241359
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2063,11.71328
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2064,12.185233
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2065,12.657155
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2066,13.17362
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2067,13.690086
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2068,14.206552
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2069,14.72305
GLOBAL,S3D2,PWRCCGNPLXX01,GASNPL,2070,15.239516
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2020,6.2221399
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2021,9.7840416
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2022,11.755638
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2023,13.727234
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2024,15.69883
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2025,17.670427
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2026,19.988572
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2027,22.430177
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2028,25.185604
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2029,27.941074
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2030,30.732022
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2031,33.81392
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2032,36.930946
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2033,40.047972
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2034,43.165435
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2035,46.282461
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2036,49.760825
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2037,51.416027
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2038,54.688554
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2039,57.96067
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2040,61.197357
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2041,64.762725
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2042,67.921559
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2043,71.080393
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2044,74.239227
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2045,77.398061
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2046,80.895615
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2047,84.393533
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2048,87.891086
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2049,91.389004
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2050,94.886922
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2051,99.289185
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2052,103.69145
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2053,108.09371
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2054,112.49634
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2055,116.8986
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2056,121.77871
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2057,126.65919
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2058,131.5393
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2059,136.41978
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2060,141.29989
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2061,146.65567
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2062,152.01145
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2063,157.36722
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2064,162.72336
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2065,168.07914
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2066,173.94045
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2067,179.80176
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2068,185.66306
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2069,191.52473
GLOBAL,S3D2,PWRCOANPLXX01,COANPL,2070,197.38604
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2020,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2021,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2022,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2023,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2024,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2025,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2026,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2027,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2028,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2029,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2030,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2031,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2032,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2033,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2034,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2035,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2036,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2037,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2038,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2039,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2040,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2041,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2042,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2043,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2044,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2045,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2046,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2047,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2048,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2049,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2050,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2051,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2052,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2053,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2054,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2055,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2056,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2057,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2058,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2059,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2060,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2061,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2062,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2063,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2064,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2065,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2066,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2067,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2068,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2069,1.8273801
GLOBAL,S3D2,PWRHYDNPLXX01,HYDNPLXX,2070,1.8273801
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2040,0.034754799
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2041,0.034754799
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2042,0.034754799
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2043,0.034754799
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2044,0.034754799
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2045,0.034754799
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2046,0.034754799
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2047,0.034754799
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2048,0.034754799
GLOBAL,S3D2,PWROCGNPLXX01,GASNPL,2049,0.034754799
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2020,0.0014186889
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2021,0.0016058449
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2022,0.0017930009
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2023,0.0019801569
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2024,0.0021673129
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2025,0.0023544689
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2026,0.002639845
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2027,0.0031211702
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2028,0.0031211702
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2029,0.0031211702
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2030,0.0031211702
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2031,0.0031211702
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2032,0.0031211702
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2033,0.0031211702
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2034,0.0031211702
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2035,0.0031211702
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2036,0.0031211702
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2037,0.0059174536
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2038,0.0062331564
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2039,0.0065488195
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2040,0.006973974
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2041,0.0072631861
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2042,0.0076071241
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2043,0.007951062
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2044,0.008295
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2045,0.0086389379
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2046,0.0090197561
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2047,0.009400614
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2048,0.0097814322
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2049,0.01016229
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2050,0.010543148
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2051,0.011022472
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2052,0.011501796
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2053,0.01198112
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2054,0.012460484
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2055,0.012939808
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2056,0.013471161
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2057,0.014002554
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2058,0.014533907
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2059,0.0150653
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2060,0.015596653
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2061,0.016179797
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2062,0.016762941
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2063,0.017346084
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2064,0.017929268
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2065,0.018512412
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2066,0.019150599
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2067,0.019788786
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2068,0.020426972
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2069,0.021065199
GLOBAL,S3D2,PWRSPVNPLXX01,SPVNPLXX,2070,0.021703385
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2020,5.7250419
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2021,6.4802998
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2022,7.2355577
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2023,7.9908156
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2024,8.7460735
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2025,9.5013314
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2026,10.389394
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2027,11.277442
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2028,12.16549
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2029,13.053553
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2030,13.941601
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2031,14.946316
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2032,15.950905
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2033,16.955493
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2034,17.960223
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2035,18.964811
GLOBAL,S3D2,PWRTRNNPLXX,ELCNPLXX01,2036,20.085855
