REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRWONNPLXX01,2042,167.6002
GLOBAL,PWRWONNPLXX01,2043,167.6002
GLOBAL,PWRWONNPLXX01,2044,167.6002
GLOBAL,PWRWONNPLXX01,2045,167.6002
GLOBAL,PWRWONNPLXX01,2046,167.6002
GLOBAL,PWRWONNPLXX01,2047,167.6002
GLOBAL,PWRWONNPLXX01,2048,167.6002
GLOBAL,PWRWONNPLXX01,2049,167.6002
GLOBAL,PWRWONNPLXX01,2050,167.6002
GLOBAL,PWRWONNPLXX01,2051,167.6002
GLOBAL,PWRWONNPLXX01,2052,167.6002
GLOBAL,PWRWONNPLXX01,2053,167.6002
GLOBAL,PWRWONNPLXX01,2054,167.6002
GLOBAL,PWRWONNPLXX01,2055,167.6002
GLOBAL,PWRWONNPLXX01,2056,167.6002
GLOBAL,PWRWONNPLXX01,2057,167.6002
GLOBAL,PWRWONNPLXX01,2058,167.6002
GLOBAL,PWRWONNPLXX01,2059,167.6002
GLOBAL,PWRWONNPLXX01,2060,167.6002
GLOBAL,PWRWONNPLXX01,2061,167.6002
GLOBAL,PWRWONNPLXX01,2062,167.6002
GLOBAL,PWRWONNPLXX01,2063,167.6002
GLOBAL,PWRWONNPLXX01,2064,167.6002
GLOBAL,PWRWONNPLXX01,2065,167.6002
GLOBAL,PWRWONNPLXX01,2066,167.6002
GLOBAL,PWRWONNPLXX01,2067,167.6002
GLOBAL,PWRWONNPLXX01,2068,167.6002
GLOBAL,PWRWONNPLXX01,2069,167.6002
GLOBAL,PWRWONNPLXX01,2070,167.6002
GLOBAL,PWRCOANPLXX01,2020,999999
GLOBAL,PWRCOANPLXX01,2021,999999
GLOBAL,PWRCOANPLXX01,2022,999999
GLOBAL,PWRCOANPLXX01,2023,999999
GLOBAL,PWRCOANPLXX01,2024,999999
GLOBAL,PWRCOANPLXX01,2025,999999
GLOBAL,PWRCOANPLXX01,2026,999999
GLOBAL,PWRCOANPLXX01,2027,999999
GLOBAL,PWRCOANPLXX01,2028,999999
GLOBAL,PWRCOANPLXX01,2029,999999
GLOBAL,PWRCOANPLXX01,2030,999999
GLOBAL,PWRCOANPLXX01,2031,999999
GLOBAL,PWRCOANPLXX01,2032,999999
GLOBAL,PWRCOANPLXX01,2033,999999
GLOBAL,PWRCOANPLXX01,2034,999999
GLOBAL,PWRCOANPLXX01,2035,999999
GLOBAL,PWRCOANPLXX01,2036,999999
GLOBAL,PWRCOANPLXX01,2037,999999
GLOBAL,PWRCOANPLXX01,2038,999999
GLOBAL,PWRCOANPLXX01,2039,999999
GLOBAL,PWRCOANPLXX01,2040,999999
GLOBAL,PWRCOANPLXX01,2041,999999
GLOBAL,PWRCOANPLXX01,2042,999999
GLOBAL,PWRCOANPLXX01,2043,999999
GLOBAL,PWRCOANPLXX01,2044,999999
GLOBAL,PWRCOANPLXX01,2045,999999
GLOBAL,PWRCOANPLXX01,2046,999999
GLOBAL,PWRCOANPLXX01,2047,999999
GLOBAL,PWRCOANPLXX01,2048,999999
GLOBAL,PWRCOANPLXX01,2049,999999
GLOBAL,PWRCOANPLXX01,2050,999999
GLOBAL,PWRCOANPLXX01,2051,999999
GLOBAL,PWRCOANPLXX01,2052,999999
GLOBAL,PWRCOANPLXX01,2053,999999
GLOBAL,PWRCOANPLXX01,2054,999999
GLOBAL,PWRCOANPLXX01,2055,999999
GLOBAL,PWRCOANPLXX01,2056,999999
GLOBAL,PWRCOANPLXX01,2057,999999
GLOBAL,PWRCOANPLXX01,2058,999999
GLOBAL,PWRCOANPLXX01,2059,999999
GLOBAL,PWRCOANPLXX01,2060,999999
GLOBAL,PWRCOANPLXX01,2061,999999
GLOBAL,PWRCOANPLXX01,2062,999999
GLOBAL,PWRCOANPLXX01,2063,999999
GLOBAL,PWRCOANPLXX01,2064,999999
GLOBAL,PWRCOANPLXX01,2065,999999
GLOBAL,PWRCOANPLXX01,2066,999999
GLOBAL,PWRCOANPLXX01,2067,999999
GLOBAL,PWRCOANPLXX01,2068,999999
GLOBAL,PWRCOANPLXX01,2069,999999
GLOBAL,PWRCOANPLXX01,2070,999999
