REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
R1,S4D1,HYDRO,WATER,2046,57324.428
R1,S4D1,HYDRO,WATER,2047,58105.135
R1,S4D1,HYDRO,WATER,2048,58886.046
R1,S4D1,HYDRO,WATER,2049,59666.752
R1,S4D1,HYDRO,WATER,2050,60447.663
R1,S4D1,HYDRO,WATER,2051,61228.574
R1,S4D1,HYDRO,WATER,2052,62009.281
R1,S4D1,HYDRO,WATER,2053,62790.192
R1,S4D1,HYDRO,WATER,2054,63570.899
R1,S4D1,HYDRO,WATER,2055,64351.81
R1,S4D1,HYDRO,WATER,2056,65132.721
R1,S4D1,HYDRO,WATER,2057,65913.428
R1,S4D1,HYDRO,WATER,2058,66694.339
R1,S4D1,HYDRO,WATER,2059,67475.045
R1,S4D1,HYDRO,WATER,2060,68255.956
R1,S4D1,HYDRO,WATER,2061,69036.868
R1,S4D1,HYDRO,WATER,2062,69817.574
R1,S4D1,HYDRO,WATER,2063,70598.485
R1,S4D1,HYDRO,WATER,2064,71379.192
R1,S4D1,HYDRO,WATER,2065,72160.103
R1,S4D1,HYDRO,WATER,2066,72941.014
R1,S4D1,HYDRO,WATER,2067,73721.721
R1,S4D1,HYDRO,WATER,2068,74502.632
R1,S4D1,HYDRO,WATER,2069,75283.339
R1,S4D1,HYDRO,WATER,2070,76064.25
R1,S4D1,TRANSMISSION,ELC_01,2020,18511.392
R1,S4D1,TRANSMISSION,ELC_01,2021,18901.848
R1,S4D1,TRANSMISSION,ELC_01,2022,19292.201
R1,S4D1,TRANSMISSION,ELC_01,2023,19682.656
R1,S4D1,TRANSMISSION,ELC_01,2024,20073.01
R1,S4D1,TRANSMISSION,ELC_01,2025,20463.465
R1,S4D1,TRANSMISSION,ELC_01,2026,20853.921
R1,S4D1,TRANSMISSION,ELC_01,2027,21244.274
R1,S4D1,TRANSMISSION,ELC_01,2028,21634.73
R1,S4D1,TRANSMISSION,ELC_01,2029,22025.083
R1,S4D1,TRANSMISSION,ELC_01,2030,22415.539
R1,S4D1,TRANSMISSION,ELC_01,2031,22805.994
R1,S4D1,TRANSMISSION,ELC_01,2032,23196.347
R1,S4D1,TRANSMISSION,ELC_01,2033,23586.803
R1,S4D1,TRANSMISSION,ELC_01,2034,23977.156
R1,S4D1,TRANSMISSION,ELC_01,2035,24367.612
R1,S4D1,TRANSMISSION,ELC_01,2036,24758.067
R1,S4D1,TRANSMISSION,ELC_01,2037,25148.421
R1,S4D1,TRANSMISSION,ELC_01,2038,25538.876
R1,S4D1,TRANSMISSION,ELC_01,2039,25929.23
R1,S4D1,TRANSMISSION,ELC_01,2040,26319.685
R1,S4D1,TRANSMISSION,ELC_01,2041,26710.141
R1,S4D1,TRANSMISSION,ELC_01,2042,27100.494
R1,S4D1,TRANSMISSION,ELC_01,2043,27490.95
R1,S4D1,TRANSMISSION,ELC_01,2044,27881.303
R1,S4D1,TRANSMISSION,ELC_01,2045,28271.758
R1,S4D1,TRANSMISSION,ELC_01,2046,28662.214
R1,S4D1,TRANSMISSION,ELC_01,2047,29052.567
R1,S4D1,TRANSMISSION,ELC_01,2048,29443.023
R1,S4D1,TRANSMISSION,ELC_01,2049,29833.376
R1,S4D1,TRANSMISSION,ELC_01,2050,30223.832
R1,S4D1,TRANSMISSION,ELC_01,2051,30614.287
R1,S4D1,TRANSMISSION,ELC_01,2052,31004.641
R1,S4D1,TRANSMISSION,ELC_01,2053,31395.096
R1,S4D1,TRANSMISSION,ELC_01,2054,31785.449
R1,S4D1,TRANSMISSION,ELC_01,2055,32175.905
R1,S4D1,TRANSMISSION,ELC_01,2056,32566.36
R1,S4D1,TRANSMISSION,ELC_01,2057,32956.714
R1,S4D1,TRANSMISSION,ELC_01,2058,33347.169
R1,S4D1,TRANSMISSION,ELC_01,2059,33737.523
R1,S4D1,TRANSMISSION,ELC_01,2060,34127.978
R1,S4D1,TRANSMISSION,ELC_01,2061,34518.434
R1,S4D1,TRANSMISSION,ELC_01,2062,34908.787
R1,S4D1,TRANSMISSION,ELC_01,2063,35299.243
R1,S4D1,TRANSMISSION,ELC_01,2064,35689.596
R1,S4D1,TRANSMISSION,ELC_01,2065,36080.052
R1,S4D1,TRANSMISSION,ELC_01,2066,36470.507
R1,S4D1,TRANSMISSION,ELC_01,2067,36860.86
R1,S4D1,TRANSMISSION,ELC_01,2068,37251.316
R1,S4D1,TRANSMISSION,ELC_01,2069,37641.669
R1,S4D1,TRANSMISSION,ELC_01,2070,38032.125
R1,S4D2,HYDRO,WATER,2020,35871.802
R1,S4D2,HYDRO,WATER,2021,36628.435
R1,S4D2,HYDRO,WATER,2022,37384.871
R1,S4D2,HYDRO,WATER,2023,38141.505
R1,S4D2,HYDRO,WATER,2024,38897.94
R1,S4D2,HYDRO,WATER,2025,39654.574
R1,S4D2,HYDRO,WATER,2026,40411.208
R1,S4D2,HYDRO,WATER,2027,41167.644
R1,S4D2,HYDRO,WATER,2028,41924.277
R1,S4D2,HYDRO,WATER,2029,42680.713
R1,S4D2,HYDRO,WATER,2030,43437.347
R1,S4D2,HYDRO,WATER,2031,44193.98
R1,S4D2,HYDRO,WATER,2032,44950.416
R1,S4D2,HYDRO,WATER,2033,45707.05
R1,S4D2,HYDRO,WATER,2034,46463.486
R1,S4D2,HYDRO,WATER,2035,47220.119
R1,S4D2,HYDRO,WATER,2036,47976.753
R1,S4D2,HYDRO,WATER,2037,48733.189
R1,S4D2,HYDRO,WATER,2038,49489.822
R1,S4D2,HYDRO,WATER,2039,50246.258
R1,S4D2,HYDRO,WATER,2040,51002.892
R1,S4D2,HYDRO,WATER,2041,51759.525
R1,S4D2,HYDRO,WATER,2042,52515.961
R1,S4D2,HYDRO,WATER,2043,53272.595
R1,S4D2,HYDRO,WATER,2044,54029.031
R1,S4D2,HYDRO,WATER,2045,54785.664
R1,S4D2,HYDRO,WATER,2046,55542.298
R1,S4D2,HYDRO,WATER,2047,56298.734
R1,S4D2,HYDRO,WATER,2048,57055.367
R1,S4D2,HYDRO,WATER,2049,57811.803
R1,S4D2,HYDRO,WATER,2050,58568.437
R1,S4D2,HYDRO,WATER,2051,59325.071
R1,S4D2,HYDRO,WATER,2052,60081.506
R1,S4D2,HYDRO,WATER,2053,60838.14
R1,S4D2,HYDRO,WATER,2054,61594.576
R1,S4D2,HYDRO,WATER,2055,62351.209
R1,S4D2,HYDRO,WATER,2056,63107.843
R1,S4D2,HYDRO,WATER,2057,63864.279
R1,S4D2,HYDRO,WATER,2058,64620.913
R1,S4D2,HYDRO,WATER,2059,65377.348
R1,S4D2,HYDRO,WATER,2060,66133.982
R1,S4D2,HYDRO,WATER,2061,66890.616
R1,S4D2,HYDRO,WATER,2062,67647.051
R1,S4D2,HYDRO,WATER,2063,68403.685
R1,S4D2,HYDRO,WATER,2064,69160.121
R1,S4D2,HYDRO,WATER,2065,69916.754
R1,S4D2,HYDRO,WATER,2066,70673.388
R1,S4D2,HYDRO,WATER,2067,71429.824
R1,S4D2,HYDRO,WATER,2068,72186.458
R1,S4D2,HYDRO,WATER,2069,72942.893
R1,S4D2,HYDRO,WATER,2070,73699.527
R1,S4D2,TRANSMISSION,ELC_01,2020,17935.901
R1,S4D2,TRANSMISSION,ELC_01,2021,18314.218
R1,S4D2,TRANSMISSION,ELC_01,2022,18692.436
R1,S4D2,TRANSMISSION,ELC_01,2023,19070.752
R1,S4D2,TRANSMISSION,ELC_01,2024,19448.97
R1,S4D2,TRANSMISSION,ELC_01,2025,19827.287
R1,S4D2,TRANSMISSION,ELC_01,2026,20205.604
R1,S4D2,TRANSMISSION,ELC_01,2027,20583.822
R1,S4D2,TRANSMISSION,ELC_01,2028,20962.139
R1,S4D2,TRANSMISSION,ELC_01,2029,21340.356
R1,S4D2,TRANSMISSION,ELC_01,2030,21718.673
R1,S4D2,TRANSMISSION,ELC_01,2031,22096.99
R1,S4D2,TRANSMISSION,ELC_01,2032,22475.208
R1,S4D2,TRANSMISSION,ELC_01,2033,22853.525
R1,S4D2,TRANSMISSION,ELC_01,2034,23231.743
R1,S4D2,TRANSMISSION,ELC_01,2035,23610.06
R1,S4D2,TRANSMISSION,ELC_01,2036,23988.376
R1,S4D2,TRANSMISSION,ELC_01,2037,24366.594
R1,S4D2,TRANSMISSION,ELC_01,2038,24744.911
R1,S4D2,TRANSMISSION,ELC_01,2039,25123.129
R1,S4D2,TRANSMISSION,ELC_01,2040,25501.446
R1,S4D2,TRANSMISSION,ELC_01,2041,25879.763
R1,S4D2,TRANSMISSION,ELC_01,2042,26257.981
R1,S4D2,TRANSMISSION,ELC_01,2043,26636.297
R1,S4D2,TRANSMISSION,ELC_01,2044,27014.515
R1,S4D2,TRANSMISSION,ELC_01,2045,27392.832
R1,S4D2,TRANSMISSION,ELC_01,2046,27771.149
R1,S4D2,TRANSMISSION,ELC_01,2047,28149.367
R1,S4D2,TRANSMISSION,ELC_01,2048,28527.684
R1,S4D2,TRANSMISSION,ELC_01,2049,28905.902
R1,S4D2,TRANSMISSION,ELC_01,2050,29284.218
R1,S4D2,TRANSMISSION,ELC_01,2051,29662.535
R1,S4D2,TRANSMISSION,ELC_01,2052,30040.753
R1,S4D2,TRANSMISSION,ELC_01,2053,30419.07
R1,S4D2,TRANSMISSION,ELC_01,2054,30797.288
R1,S4D2,TRANSMISSION,ELC_01,2055,31175.605
R1,S4D2,TRANSMISSION,ELC_01,2056,31553.922
R1,S4D2,TRANSMISSION,ELC_01,2057,31932.139
R1,S4D2,TRANSMISSION,ELC_01,2058,32310.456
R1,S4D2,TRANSMISSION,ELC_01,2059,32688.674
R1,S4D2,TRANSMISSION,ELC_01,2060,33066.991
R1,S4D2,TRANSMISSION,ELC_01,2061,33445.308
R1,S4D2,TRANSMISSION,ELC_01,2062,33823.526
R1,S4D2,TRANSMISSION,ELC_01,2063,34201.843
R1,S4D2,TRANSMISSION,ELC_01,2064,34580.06
R1,S4D2,TRANSMISSION,ELC_01,2065,34958.377
R1,S4D2,TRANSMISSION,ELC_01,2066,35336.694
R1,S4D2,TRANSMISSION,ELC_01,2067,35714.912
R1,S4D2,TRANSMISSION,ELC_01,2068,36093.229
R1,S4D2,TRANSMISSION,ELC_01,2069,36471.447
R1,S4D2,TRANSMISSION,ELC_01,2070,36849.764
